TIPO_DATO;LOTE;COD_DIST;DISTRITO;COD_BARRIO;BARRIO;DIRECCION COMPLETA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;TIPO_NUMERO;NUMERO;UTM_X;UTM_Y;LATITUD;LONGITUD;DIRECCIÓN COMPLETA AMPLIADA;MÁS INFORMACIÓN
CONTENEDOR DE ROPA;01;07;CHAMBERI;075;RIOS ROSAS;CALLE DE MODESTO LAFUENTE, 13;CALLE;DE;MODESTO LAFUENTE;Número;13;440945,55;4476689,706;40,43875826;-3,69630488;CALLE DE MODESTO LAFUENTE, 13;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;075;RIOS ROSAS;CALLE DE ZURBANO, 77;CALLE;DE;ZURBANO;Número;77;441230,2543;4476634,43;40,43828048;-3,69294308;CALLE DE ZURBANO, 77;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;075;RIOS ROSAS;PLAZA DEL DESCUBRIDOR DIEGO DE ORDAS, 7;PLAZA;DEL;DESCUBRIDOR DIEGO DE ORDAS;Número;7;440540,8638;4476900,72;40,44063032;-3,7010959;PLAZA DEL DESCUBRIDOR DIEGO DE ORDAS, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;075;RIOS ROSAS;PLAZA DE SAN JUAN DE LA CRUZ, 10;PLAZA;DE;SAN JUAN DE LA CRUZ;Número;10;441137,282;4476962,167;40,44122631;-3,69406959;PLAZA DE SAN JUAN DE LA CRUZ, 10;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;075;RIOS ROSAS;CALLE DE AGUSTIN DE BETANCOURT 13;CALLE;DE;AGUSTIN DE BETANCOURT;Número;13;441066,0873;4477149,127;40,44290548;-3,69492635;CALLE DE AGUSTIN DE BETANCOURT 13;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;CALLE DE BRAVO MURILLO, 95;CALLE;DE;BRAVO MURILLO;Número;95;440292,6368;4477508,83;40,44609066;-3,70407975;CALLE DE BRAVO MURILLO, 95;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DE RAFAEL CALVO 11;CALLE;DE;RAFAEL CALVO;Número;11;441017,8478;4476147,284;40,433877;-3,69540213;CALLE DE RAFAEL CALVO 11;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DE ZURBANO, 37;CALLE;DE;ZURBANO;Número;37;441188,9493;4476054,276;40,43305126;-3,69337637;CALLE DE ZURBANO, 37;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;CALLE DEL GENERAL IBAÑEZ DE IBERO, 1;CALLE;DEL;GENERAL IBAÑEZ DE IBERO;Número;1;439765,0648;4477570,645;40,44660945;-3,71030638;CALLE DEL GENERAL IBAÑEZ DE IBERO, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;CALLE DEL GENERAL IBAÑEZ DE IBERO, 3;CALLE;DEL;GENERAL IBAÑEZ DE IBERO;Número;3;439757,1223;4477430,563;40,44534696;-3,71038675;CALLE DEL GENERAL IBAÑEZ DE IBERO, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;PASEO DE JUAN XXIII, 12;PASEO;DE;JUAN XXIII;Número;12;439032,8742;4477500,561;40,44592474;-3,7189332;PASEO DE JUAN XXIII, 12;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;CALLE DE LA POETA ANGELA FIGUERA 9;CALLE;DE LA;POETA ANGELA FIGUERA;Número;9;439479,48;4477382,009;40,44488941;-3,71365585;CALLE DE LA POETA ANGELA FIGUERA 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;CALLE DE LA POETA ANGELA FIGUERA, 10;CALLE;DE LA;POETA ANGELA FIGUERA;Número;10;439300,8679;4477390,415;40,44495211;-3,71576269;CALLE DE LA POETA ANGELA FIGUERA, 10;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;CALLE DE SANTANDER, 2;CALLE;DE;SANTANDER;Número;2;439825,1023;4477156,914;40,44288674;-3,70955926;CALLE DE SANTANDER, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;CALLE DE JULIAN ROMEA, 20;CALLE;DE;JULIAN ROMEA;Número;20;439142,9467;4477157,801;40,44284509;-3,71760247;CALLE DE JULIAN ROMEA, 20;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;AVENIDA DE PABLO IGLESIAS, 13;AVENIDA;DE;PABLO IGLESIAS;Número;13;439966,7427;4477508,738;40,44606636;-3,70792246;AVENIDA DE PABLO IGLESIAS, 13;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;CALLE DE JULIAN ROMEA 10;CALLE;DE;JULIAN ROMEA;Número;10;439383,6474;4477145,231;40,44274943;-3,71476323;CALLE DE JULIAN ROMEA 10;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;CALLE DE MELQUIADES ALVAREZ, 8;CALLE;DE;MELQUIADES ALVAREZ;Número;8;439578,9577;4476972,353;40,44120629;-3,71244394;CALLE DE MELQUIADES ALVAREZ, 8;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;AVENIDA DE FILIPINAS, 9;AVENIDA;DE;FILIPINAS;Número;9;439988,0529;4476954,53;40,44107536;-3,70761883;AVENIDA DE FILIPINAS, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;CALLE DE CEA BERMUDEZ, 50;CALLE;DE;CEA BERMUDEZ;Número;50;439514,7592;4476745,297;40,4391562;-3,71317925;CALLE DE CEA BERMUDEZ, 50;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;CALLE DE ANDRES MELLADO, 116;CALLE;DE;ANDRES MELLADO;Número;116;439439,1171;4477001,796;40,44146135;-3,71409553;CALLE DE ANDRES MELLADO, 116;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;PASEO DE SAN FRANCISCO DE SALES, 13;PASEO;DE;SAN FRANCISCO DE SALES;Número;13;439274,5932;4476889,253;40,44043552;-3,71602459;PASEO DE SAN FRANCISCO DE SALES, 13;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;076;VALLEHERMOSO;CALLE DE LUCIO DEL VALLE, 1;CALLE;DE;LUCIO DEL VALLE;Número;1;440075,4017;4476826,517;40,43992846;-3,70657687;CALLE DE LUCIO DEL VALLE, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;072;ARAPILES;CALLE DE CEA BERMUDEZ, 3;CALLE;DE;CEA BERMUDEZ;Número;3;440109,4271;4476683,606;40,43864351;-3,70616224;CALLE DE CEA BERMUDEZ, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;072;ARAPILES;CALLE DE CEA BERMUDEZ, 23;CALLE;DE;CEA BERMUDEZ;Número;23;439801,998;4476700,03;40,43876927;-3,70978839;CALLE DE CEA BERMUDEZ, 23;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;071;GAZTAMBIDE;CALLE DE JOAQUIN MARIA LOPEZ, 61;CALLE;DE;JOAQUIN MARIA LOPEZ;Número;61;439179,025;4476597,411;40,4377995;-3,71712343;CALLE DE JOAQUIN MARIA LOPEZ, 61;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;071;GAZTAMBIDE;CALLE DEL ARCIPRESTE DE HITA, 14;CALLE;DEL;ARCIPRESTE DE HITA;Número;14;439083,449;4476245,138;40,43461908;-3,71821649;CALLE DEL ARCIPRESTE DE HITA, 14;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;072;ARAPILES;CALLE DE SAN BERNARDO, 113;CALLE;DE;SAN BERNARDO;Número;113;440211,7996;4475998,708;40,43248101;-3,70489082;CALLE DE SAN BERNARDO, 113;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;064;ALMENARA;CALLE DE SAN AQUILINO, 4;CALLE;DE;SAN AQUILINO;Número;4;441487,9457;4479914,437;40,4678464;-3,69020717;CALLE DE SAN AQUILINO, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;064;ALMENARA;AVENIDA DE ASTURIAS, 28;AVENIDA;DE;ASTURIAS;Número;28;441087,3862;4480078,285;40,4692941;-3,69494705;AVENIDA DE ASTURIAS, 28;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;064;ALMENARA;CALLE DE LA PALMERA 33;CALLE;DE LA;PALMERA;Número;33;441164,6711;4480411,394;40,47230035;-3,69406633;CALLE DE LA PALMERA 33;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;064;ALMENARA;CALLE DE LA VIA LIMITE, 25;CALLE;DE LA;VIA LIMITE;Número;25;441351,6068;4480536,198;40,47343786;-3,69187279;CALLE DE LA VIA LIMITE, 25;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;064;ALMENARA;AVENIDA DE ASTURIAS, 55;AVENIDA;DE;ASTURIAS;Número;55;440811,6403;4480272,024;40,47101977;-3,69821766;AVENIDA DE ASTURIAS, 55;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;064;ALMENARA;CALLE DE SAN AQUILINO 15;CALLE;DE;SAN AQUILINO;Número;15;441563,7577;4480229,286;40,47068802;-3,68934195;CALLE DE SAN AQUILINO 15;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;064;ALMENARA;CALLE DE LAS AGUILEÑAS, 15;CALLE;DE LAS;AGUILEÑAS;Número;15;441217,5408;4479783,15;40,46664462;-3,69338447;CALLE DE LAS AGUILEÑAS, 15;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;063;CASTILLEJOS;CALLE DE LA INFANTA MERCEDES, 88;CALLE;DE LA;INFANTA MERCEDES;Número;88;441144,9085;4479348,225;40,46272149;-3,69420083;CALLE DE LA INFANTA MERCEDES, 88;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;063;CASTILLEJOS;CALLE DEL POETA JOAN MARAGALL, 46;CALLE;DEL;POETA JOAN MARAGALL;Número;46;441355,1305;4479161,955;40,46105836;-3,6917042;CALLE DEL POETA JOAN MARAGALL, 46;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;063;CASTILLEJOS;CALLE DE SOR ANGELA DE LA CRUZ, 14;CALLE;DE;SOR ANGELA DE LA CRUZ;Número;14;441167,2452;4478977,929;40,45938729;-3,69390306;CALLE DE SOR ANGELA DE LA CRUZ, 14;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;063;CASTILLEJOS;CALLE DE SAN GERMAN, 74;CALLE;DE;SAN GERMAN;Número;74;440561,0393;4478768,505;40,45745757;-3,70103284;CALLE DE SAN GERMAN, 74;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;062;CUATRO CAMINOS;CALLE DE LA INFANTA MERCEDES, 12;CALLE;DE LA;INFANTA MERCEDES;Número;12;440738,8198;4478420,035;40,4543311;-3,69890369;CALLE DE LA INFANTA MERCEDES, 12;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;062;CUATRO CAMINOS;CALLE DE HERNANI, 75;CALLE;DE;HERNANI;Número;75;440971,1567;4477718,971;40,44803215;-3,69609862;CALLE DE HERNANI, 75;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;102;PUERTA DEL ANGEL;PASEO DE LOS OLIVOS, 119;PASEO;DE LOS;OLIVOS;Número;119;437062,2809;4473054,003;40,4057216;-3,74172874;PASEO DE LOS OLIVOS, 119;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;102;PUERTA DEL ANGEL;CALLE DE SAN TIMOTEO, 13;CALLE;DE;SAN TIMOTEO;Número;13;437583,581;4472972,38;40,40502555;-3,73557763;CALLE DE SAN TIMOTEO, 13;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;102;PUERTA DEL ANGEL;PASEO DE LOS JESUITAS, 48;PASEO;DE LOS;JESUITAS;Número;48;437601,2807;4473205,54;40,40712729;-3,73539192;PASEO DE LOS JESUITAS, 48;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;102;PUERTA DEL ANGEL;AVENIDA DE PORTUGAL, 121;AVENIDA;DE;PORTUGAL;Número;121;437628,6348;4473776,355;40,41227147;-3,73512551;AVENIDA DE PORTUGAL, 121;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;102;PUERTA DEL ANGEL;PASEO DE LA ERMITA DEL SANTO, 5;PASEO;DE LA;ERMITA DEL SANTO;Número;5;438626,7829;4473525,207;40,41008322;-3,72333775;PASEO DE LA ERMITA DEL SANTO, 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;102;PUERTA DEL ANGEL;CALLE DE LA HUERTA DE CASTAÑEDA, 13;CALLE;DE LA;HUERTA DE CASTAÑEDA;Número;13;437076,1879;4473246,395;40,4074558;-3,74158388;CALLE DE LA HUERTA DE CASTAÑEDA, 13;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;101;LOS CARMENES;PASEO DE LA ERMITA DEL SANTO, 48;PASEO;DE LA;ERMITA DEL SANTO;Número;48;438529,3591;4473179,788;40,40696435;-3,72445252;PASEO DE LA ERMITA DEL SANTO, 48;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;101;LOS CARMENES;CALLE DE GOTARRENDURA, 12;CALLE;DE;GOTARRENDURA;Número;12;437508,8682;4472664,334;40,40224494;-3,73642781;CALLE DE GOTARRENDURA, 12;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;101;LOS CARMENES;CALLE DE LA ALHAMBRA, 28;CALLE;DE LA;ALHAMBRA;Número;28;436814,7763;4472547,182;40,4011372;-3,74459507;CALLE DE LA ALHAMBRA, 28;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;101;LOS CARMENES;CALLE DE CARLOS FUENTES, 37;CALLE;DE;CARLOS FUENTES;Número;37;436962,1076;4472736,145;40,40285063;-3,74287772;CALLE DE CARLOS FUENTES, 37;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;101;LOS CARMENES;CALLE DE RIOCABADO, 22;CALLE;DE;RIOCABADO;Número;22;437204,0808;4472806,644;40,40350399;-3,74003334;CALLE DE RIOCABADO, 22;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;101;LOS CARMENES;CALLE DEL CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, 74;CALLE;DEL;CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;Número;74;437150,1702;4472542,37;40,40111924;-3,74064252;CALLE DEL CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, 74;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;CALLE DE MONROY, 28;CALLE;DE;MONROY;Número;28;433476,1184;4470041,777;40,37830761;-3,78367382;CALLE DE MONROY, 28;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;106;CUATRO VIENTOS;CALLE DE LOS TIMBALES, 2;CALLE;DE LOS;TIMBALES;Número;2;434900,9842;4469438,78;40,37298808;-3,76682827;CALLE DE LOS TIMBALES, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;106;CUATRO VIENTOS;CALLE DE LAS TROMPAS, 11;CALLE;DE LAS;TROMPAS;Número;11;434574,8418;4469381,369;40,37244537;-3,77066382;CALLE DE LAS TROMPAS, 11;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;106;CUATRO VIENTOS;CALLE DE LA SINFONIA, 16;CALLE;DE LA;SINFONIA;Número;16;434176,2207;4469515,054;40,37361827;-3,7753727;CALLE DE LA SINFONIA, 16;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;106;CUATRO VIENTOS;CALLE DE LAS IGLESIAS EXTRAMUROS, 5;CALLE;DE LAS;IGLESIAS EXTRAMUROS;Número;5;435230,1861;4468913,167;40,36827879;-3,7628974;CALLE DE LAS IGLESIAS EXTRAMUROS, 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;CALLE DE FAUSTINO CORDON BONET, 9;CALLE;DE;FAUSTINO CORDON BONET;Número;9;433685,6568;4470816,24;40,38530095;-3,7812862;CALLE DE FAUSTINO CORDON BONET, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;CALLE DE MIRABEL, 1;CALLE;DE;MIRABEL;Número;1;433667,3618;4469800,523;40,37614955;-3,781396;CALLE DE MIRABEL, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;CALLE DE OSA DE LA VEGA, 5;CALLE;DE;OSA DE LA VEGA;Número;9;434220,6251;4469691,438;40,37521072;-3,77486789;CALLE DE OSA DE LA VEGA, 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;CALLE DE BLAS CABRERA, 81;CALLE;DE;BLAS CABRERA;Número;83;434406,8831;4470002,074;40,37802372;-3,77270596;CALLE DE BLAS CABRERA, 81;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;CALLE DE VALLE INCLAN, 29;CALLE;DE;VALLE INCLAN;Número;29;434493,8153;4470221,704;40,38000907;-3,77170454;CALLE DE VALLE INCLAN, 29;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;CALLE DE RAFAEL FINAT, 39;CALLE;DE;RAFAEL FINAT;Número;39;434819,2086;4470344,002;40,3811363;-3,76788404;CALLE DE RAFAEL FINAT, 39;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;AVENIDA DE LAS AGUILAS, 21;AVENIDA;DE;LAS AGUILAS;Número;21;434865,8016;4470630,027;40,38371657;-3,76736442;AVENIDA DE LAS AGUILAS, 21;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;CALLE DE LA VIDAUBA, 12;CALLE;DE LA;VIDAUBA;Número;12;435230,1753;4470412,387;40,38178439;-3,76304986;CALLE DE LA VIDAUBA, 12;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;CALLE DE GUAREÑA, 10;CALLE;DE;GUAREÑA;Número;10;435015,6856;4471019,498;40,38723678;-3,76563847;CALLE DE GUAREÑA, 10;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;104;ALUCHE;AVENIDA DEL PADRE PIQUER, 2;AVENIDA;DEL;PADRE PIQUER;Número;2;434768,8633;4471896,914;40,39512159;-3,76863612;AVENIDA DEL PADRE PIQUER, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;104;ALUCHE;CALLE DE ESCALONA, 111;CALLE;DE;ESCALONA;Número;111;434870,1096;4471821,416;40,3944494;-3,76743548;CALLE DE ESCALONA, 111;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;104;ALUCHE;CALLE DE PILAR, 42;CALLE;DE;PILAR;Número;42;434661,6034;4471733,488;40,39364098;-3,76988311;CALLE DE PILAR, 42;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;104;ALUCHE;AVENIDA DEL PADRE PIQUER, 31;AVENIDA;DEL;PADRE PIQUER;Número;31;434915,6497;4471427,016;40,39090006;-3,76685862;AVENIDA DEL PADRE PIQUER, 31;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;104;ALUCHE;CALLE DE MAQUEDA, 23;CALLE;DE;MAQUEDA;Número;23;435130,66;4471705,757;40,39342783;-3,76435386;CALLE DE MAQUEDA, 23;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;104;ALUCHE;CALLE DE ILLESCAS, 11;CALLE;DE;ILLESCAS;Número;11;435040,9184;4472055,383;40,3965704;-3,76544686;CALLE DE ILLESCAS, 11;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;104;ALUCHE;CALLE DE SESEÑA, 34;CALLE;DE;SESEÑA;Número;34;435304,4511;4472256,048;40,39839858;-3,76236216;CALLE DE SESEÑA, 34;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;104;ALUCHE;CALLE DE VALMOJADO, 47;CALLE;DE;VALMOJADO;Número;45;435748,2678;4472078,726;40,39683556;-3,75711484;CALLE DE VALMOJADO, 47;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
