TIPO_DATO;DIRECCIÓN_COMPLETA;DIRECCIÓN_AUXILIAR;CLASE_VIAL;NOMBRE_VIAL;TIPO_NÚMERO;NÚMERO;COD_DISTRITO;DISTRITO;UTMX;UTMY;LATITUD;LONGITUD;DÍA_SEMANA;TURNO;HORA_INICIO;HORA_FINAL;URL GOOGLE MAPS;RESIDUOS ADMISIBLES
PUNTO LIMPIO MOVIL;AVENIDA MORATALAZ, 39;NULL;AVENIDA;MORATALAZ;NUMERO;39;14;MORATALAZ;444112,81;4473200,76;40,40754695;-3,658655805;VIERNES;TARDE;14:30;16:30;https://goo.gl/maps/LLnMr55NmAWwq8SY8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CAMINO DE LOS VINATEROS, 10-12;NULL;CALLE;CAMINO DE LOS VINATEROS;NUMERO;10-12;14;MORATALAZ;443962,201;4473544,212;40,41063083;-3,660460934;VIERNES;MAÑANA;12:15;14:15;https://goo.gl/maps/3QoANCJTdsqDm9UF9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CAMINO DE LOS VINATEROS, 108;NULL;CALLE;CAMINO DE VINATEROS;NUMERO;108;14;MORATALAZ;445107,48;4473267,68;40,40821598;-3,646939656;VIERNES;TARDE;16:45;18:45;https://goo.gl/maps/37PLJUocZYuabFAL9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CAMINO DE LOS VINATEROS, 63;NULL;CALLE;CAMINO DE VINATEROS;NUMERO;63;14;MORATALAZ;444685,42;4473515,98;40,41042488;-3,651935154;VIERNES;TARDE;19:00;21:00;https://goo.gl/maps/PoYyRwstPQbXZBKJ7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ENCOMIENDA DE PALACIOS, 360;NULL;CALLE;ENCOMIENDA DE PALACIOS;NUMERO;360;14;MORATALAZ;446155,78;4472002,79;40,39688953;-3,634478572;VIERNES;MAÑANA;10:00;12:00;https://goo.gl/maps/J5rFEqiMLU5GjDUf6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE FUENTE CARRANTONA, 41;NULL;CALLE;FUENTE CARRANTONA;NUMERO;41;14;MORATALAZ;446443,54;4473270,54;40,40832878;-3,631194585;JUEVES;TARDE;19:00;21:00;https://goo.gl/maps/N5CMgfbYSvy1Yw326;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE HACIENDA DE PAVONES, 220;NULL;CALLE;HACIENDA DE PAVONES;NUMERO;220;14;MORATALAZ;445687,07;4472498,22;40,40132224;-3,640043602;VIERNES;MAÑANA;12:15;14:15;https://goo.gl/maps/mPBM6Dsmmssz795T6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE HACIENDA DE PAVONES, 72;NULL;CALLE;HACIENDA DE PAVONES;NUMERO;72;14;MORATALAZ;445169,27;4472738,84;40,40345595;-3,646165909;VIERNES;TARDE;14:30;16:30;https://goo.gl/maps/uBNDJS7ptcTc5MiY8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE PICO DE ARTILLEROS, 55;NULL;CALLE;PICO DE ARTILLEROS;NUMERO;55;14;MORATALAZ;445592,5969;4472886,078;40,40481013;-3,641189994;VIERNES;TARDE;16:45;18:45;https://goo.gl/maps/ALtQM7N7ioVWKJow8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE TACONA, 1;INTERSECCION CON ARROYO FONTARRON;CALLE;TACONA;NUMERO;1;14;MORATALAZ;445589,716;4471957,484;40,3964446;-3,641144577;VIERNES;TARDE;19:00;21:00;https://goo.gl/maps/29cSZHvwxrQXti9y5;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE VALDEBERNARDO, 45;NULL;CALLE;VALDEBERNARDO;NUMERO;45;14;MORATALAZ;446384,26;4472738,44;40,40353147;-3,631848368;VIERNES;MAÑANA;07:45;09:45;https://goo.gl/maps/mEWFkr3g1FUrvx1d6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA HERMANOS GARCIA NOBLEJAS, 158;NULL;AVENIDA;HERMANOS GARCIA NOBLEJAS;NUMERO;158;15;CIUDAD LINEAL;446637,11;4475121,56;40,42501632;-3,629068666;VIERNES;TARDE;19:00;21:00;https://goo.gl/maps/3HGn1chT21RxrtfY7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE AGASTIA, 42;NULL;CALLE;AGASTIA;NUMERO;42;15;CIUDAD LINEAL;444793,354;4477415,589;40,44556187;-3,65100177;LUNES;TARDE;16:45;18:45;https://goo.gl/maps/4bBqv7h1RzjqrFMSA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ALCALA, 287;NULL;CALLE;ALCALA;NUMERO;287;15;CIUDAD LINEAL;444506,159;4475947,799;40,43232013;-3,654259994;MARTES;TARDE;14:30;16:30;https://goo.gl/maps/jNuWKF1VQ6ddhWx77;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ARTURO SORIA, 242;NULL;CALLE;ARTURO SORIA;NUMERO;242;15;CIUDAD LINEAL;443589,381;4479647,497;40,46558716;-3,66539655;DOMINGO;MAÑANA;07:45;09:45;https://goo.gl/maps/Tgj35GwdQMMYUTMWA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ARTURO SORIA, 320;NULL;CALLE;ARTURO SORIA;NUMERO;320;15;CIUDAD LINEAL;443357,17;4481056,31;40,47826258;-3,668261241;VIERNES;MAÑANA;07:45;09:45;https://goo.gl/maps/kBw2HC3z2Vw7XGe99;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CAÑAS;NULL;CALLE;CAÑAS;NUMERO;s/n;15;CIUDAD LINEAL;444087,999;4478794,509;40,45793674;-3,659440281;LUNES;TARDE;19:00;21:00;https://goo.gl/maps/biUWxguqRajvZZeM7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ELFO, 55-57;NULL;CALLE;ELFO;NUMERO;55-57;15;CIUDAD LINEAL;444683,7971;4476110,774;40,43380013;-3,652179994;VIERNES;TARDE;14:30;16:30;https://goo.gl/maps/jZ64bgmsEuLHE5Gj9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE EZEQUIEL SOLANA, 73;NULL;CALLE;EZEQUIEL SOLANA;NUMERO;73;15;CIUDAD LINEAL;445454,96;4475511,91;40,42845615;-3,643037113;MARTES;TARDE;19:00;21:00;https://goo.gl/maps/32B9wKF6bFtLXnt66;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE GOMEZ DE AVELLANEDA, 14;NULL;CALLE;GOMEZ DE AVELLANEDA;NUMERO;14;15;CIUDAD LINEAL;445480,2135;4476101,607;40,43377013;-3,642789994;LUNES;MAÑANA;12:15;14:15;https://goo.gl/maps/e6dqqkuz8xY9KvQKA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE HERMANOS MACHADO;NULL;CALLE;HERMANOS MACHADO;NUMERO;s/n;15;CIUDAD LINEAL;444949,6445;4475812,431;40,43113013;-3,649019994;MARTES;TARDE;16:45;18:45;https://goo.gl/maps/45zSuUig9i2H5Xpk8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE JOSE DEL HIERRO, 37;NULL;CALLE;JOSE DEL HIERRO;NUMERO;37;15;CIUDAD LINEAL;445310,314;4476784,749;40,43991309;-3,64485179;VIERNES;MAÑANA;12:15;14:15;https://goo.gl/maps/z7Wro6Hbkz3Knhr16;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE JULIO DANVILA, 1;NULL;CALLE;JULIO DANVILA;NUMERO;1;15;CIUDAD LINEAL;443458,437;4480309,305;40,47154013;-3,666999994;DOMINGO;MAÑANA;10:00;12:00;https://goo.gl/maps/Sq87YKgZQeaAoVuJ6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE MARIA TERESA SAENZ DE HEREDIA, 44;NULL;CALLE;MARIA TERESA SAENZ DE HEREDIA;NUMERO;44;15;CIUDAD LINEAL;444790,08;4475198,42;40,4255882;-3,650847751;VIERNES;TARDE;16:45;18:45;https://goo.gl/maps/BJZZcf8hzKiVuYRy6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE SAN MARCELO, 6;NULL;CALLE;SAN MARCELO;NUMERO;6;15;CIUDAD LINEAL;444161,681;4475366,468;40,42706013;-3,658269994;LUNES;MAÑANA;07:45;09:45;https://goo.gl/maps/Wu7guiE3FbDrRxtL7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE SANTURCE;NULL;CALLE;SANTURCE;NUMERO;s/n;15;CIUDAD LINEAL;446077,1657;4475366,871;40,42719013;-3,635689994;LUNES;MAÑANA;10:00;12:00;https://goo.gl/maps/ACkuSvCXgXHnUhrJ7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE TORRELAGUNA, 66;NULL;CALLE;TORRELAGUNA;NUMERO;66;15;CIUDAD LINEAL;444284,28;4477775,95;40,44877423;-3,657036057;VIERNES;MAÑANA;10:00;12:00;https://goo.gl/maps/Lu7ErZvCAX5Vb6gM8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE VIRGEN DE AFRICA, 14;NULL;CALLE;VIRGEN DE AFRICA;NUMERO;14;15;CIUDAD LINEAL;444534,76;4476616,93;40,43834992;-3,653981217;LUNES;TARDE;14:30;16:30;https://goo.gl/maps/7nVGxxAm3d2JXmGG8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA CELIO VILLALBA;INTERSECCION CON CALLE MANIZALES;AVENIDA;CELIO VILLALBA;NUMERO;s/n;16;HORTALEZA;446022,6128;4480624,497;40,47455013;-3,636779994;MARTES;TARDE;16:45;18:45;https://goo.gl/maps/Uyi4RtGGcXLtLxRH6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA FRANCISCO PI Y MARGALL, 72;NULL;AVENIDA;FRANCISCO PI Y MARGALL;NUMERO;72;16;HORTALEZA;444145,15;4482435,53;40,49074059;-3,659086913;JUEVES;MAÑANA;07:45;09:45;https://goo.gl/maps/k3ZgfdkcXGHhdCn87;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA MADROÑOS, 61;NULL;AVENIDA;MADROÑOS;NUMERO;61;16;HORTALEZA;446340,3921;4478598,572;40,45632013;-3,632859994;SABADO;MAÑANA;07:45;09:45;https://goo.gl/maps/DosXxogzqafNoo1k6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA NICETO ALCALA ZAMORA, 78;INTERSECCION CON VICENTE BLASCO IBAÑEZ;AVENIDA;NICETO ALCALA ZAMORA;NUMERO;78;16;HORTALEZA;444716,974;4483076,554;40,4965535;-3,652395738;SABADO;MAÑANA;10:00;12:00;https://goo.gl/maps/RtTBdhtgrBSWCLYX9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA PRUNOS, 44;INTERSECCION CON AVENIDA ARROYO DEL SANTO;AVENIDA;PRUNOS;NUMERO;44;16;HORTALEZA;447250,817;4478174,334;40,45255663;-3,622087825;JUEVES;MAÑANA;12:15;14:15;https://goo.gl/maps/mdNyL5kobem8XJnz7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA SAN LUIS, 27;NULL;AVENIDA;SAN LUIS;NUMERO;27;16;HORTALEZA;444307,3836;4480241,884;40,47099013;-3,656979994;DOMINGO;MAÑANA;12:15;14:15;https://goo.gl/maps/xQfPgbwJHVo9yeZZ6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ABELIAS, 1;ESQUINA AVDA. ARCES ;CALLE;ABELIAS;NUMERO;1;16;HORTALEZA;447020,91;4478148,67;40,45231082;-3,624796897;SABADO;TARDE;14:30;16:30;https://goo.gl/maps/6TSngHxjY8n1oXWD8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CUEVAS DE LA ALMANZORA, 18;NULL;CALLE;CUEVAS DE LA ALMANZORA;NUMERO;18;16;HORTALEZA;444128,944;4480874,574;40,47667771;-3,659140563;JUEVES;MAÑANA;10:00;12:00;https://goo.gl/maps/5Jx6Y4FSaoQCLydBA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ESTIBALIZ, 28;INTERSECCION CON CALLE PABLO SERANO;CALLE;ESTIBALIZ;NUMERO;28;16;HORTALEZA;445059,5408;4480153,069;40,47024013;-3,648099994;MARTES;TARDE;19:00;21:00;https://goo.gl/maps/wVzNZZizSimsU4DN9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE MONTEARAGON, 11;NULL;CALLE;MONTEARAGON;NUMERO;11;16;HORTALEZA;444177,72;4479401,506;40,46341089;-3,658435542;JUEVES;MAÑANA;12:15;14:15;https://goo.gl/maps/e4K3sPXmvfS4ccxb9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE MOSCATELAR, 35;NULL;CALLE;MOSCATELAR;NUMERO;35;16;HORTALEZA;445183,23;4478714,89;40,45729245;-3,646516762;JUEVES;TARDE;14:30;16:30;https://goo.gl/maps/YszK7Rz7kMMnXFXu7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE SILVANO, 97;FRENTE AL NUMERO 97, INTERSECCION CON AVENIDA MACHUPICHU;CALLE;SILVANO;NUMERO;97;16;HORTALEZA;446183,555;4479298,337;40,46261384;-3,634768951;SABADO;TARDE;16:45;18:45;https://goo.gl/maps/3XsQTGDTLEtWu5YX9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CAMINO VIEJO DE BURGOS, 24;NULL;CAMINO;VIEJO DE BURGOS;NUMERO;24;16;HORTALEZA;446488,698;4481435,192;40,48188344;-3,63135024;DOMINGO;MAÑANA;07:45;09:45;https://goo.gl/maps/QaS6AbdpSjkdusPH7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CARRETERA DE CANILLAS, 39;INTERSECCION CON CALLE ANDRES OBISPO;CARRETERA;DE CANILLAS;NUMERO;39;16;HORTALEZA;445060,5374;4479364,917;40,46314013;-3,648019994;SABADO;MAÑANA;12:15;14:15;https://goo.gl/maps/5ws65NxmNJJeDWTq5;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA ROSALES;INTERSECCION CON CALLE TANTALO;AVENIDA;ROSALES;NUMERO;s/n;17;VILLAVERDE;442294,5481;4467199,502;40,35336013;-3,679539994;VIERNES;MAÑANA;07:45;09:45;https://goo.gl/maps/BR5q4h1Lk9Rwu2846;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ARROYO DE LA BULERA;FRENTE AL NUMERO 11;CALLE;ARROYO DE LA BULERA;NUMERO;s/n;17;VILLAVERDE;442204,9051;4465591,733;40,33887013;-3,680449994;VIERNES;MAÑANA;10:00;12:00;https://goo.gl/maps/9tQTBgzQ5kMFEqNn6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE BERROCAL, 14;NULL;CALLE;BERROCAL;NUMERO;14;17;VILLAVERDE;442442,55;4466535,77;40,34739104;-3,677737378;MIERCOLES;TARDE;14:30;16:30;https://goo.gl/maps/yh4KUFrYUYDgxiEr9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CARMEN DE BURGOS, 4;NULL;CALLE;CARMEN DE BURGOS;NUMERO;4;17;VILLAVERDE;441841,64;4467654,27;40,35742549;-3,684914537;VIERNES;MAÑANA;12:15;14:15;https://goo.gl/maps/BVxXkSd7shccUk2B9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CIUDADANIA, 6;NULL;CALLE;CIUDADANIA;NUMERO;6;17;VILLAVERDE;441214,792;4467553,923;40,35647756;-3,692286994;MIERCOLES;TARDE;16:45;18:45;https://goo.gl/maps/Jw54GMykLUU1sC3H9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE GODELLA;DETRAS DEL NUMERO 100, EN LA PLAZA FRENTE AL 116;CALLE;GODELLA;NUMERO;s/n;17;VILLAVERDE;441525,68;4465807,01;40,340762;-3,688466;MIERCOLES;MAÑANA;12:15;14:15;https://goo.gl/maps/8NRV8qv1VD2k546M7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE LA CANCION DEL OLVIDO, 47;NULL;CALLE;LA CANCION DEL OLVIDO;NUMERO;47;17;VILLAVERDE;440576,4426;4467618,063;40,35701013;-3,699809994;VIERNES;TARDE;19:00;21:00;https://goo.gl/maps/pZHe8U1VXCxGKZyb8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE LA DEL MANOJO DE ROSAS, 14;NULL;CALLE;LA DEL MANOJO DE ROSAS;NUMERO;14;17;VILLAVERDE;440769,53;4467935,53;40,35988379;-3,697565708;MIERCOLES;TARDE;16:45;18:45;https://goo.gl/maps/eRmCNkQ4FLk9mxdK7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE LA DEL MANOJO DE ROSAS, 95;NULL;CALLE;LA DEL MANOJO DE ROSAS;NUMERO;95;17;VILLAVERDE;440687,52;4467186,95;40,35313432;-3,698461892;MIERCOLES;TARDE;19:00;21:00;https://goo.gl/maps/PbW4bauQRijasPHE6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE LAGUNA RODRIGO, 7;NULL;CALLE;LAGUNA RODRIGO;NUMERO;7;17;VILLAVERDE;440014,09;4467024,04;40,35161857;-3,7063763;VIERNES;TARDE;16:45;18:45;https://goo.gl/maps/Aiah4S81BmL8CXib7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE SANTA PETRONILA;INTERSECCION CON CALLE JOSE DEL PINO;CALLE;SANTA PETRONILA;NUMERO;s/n;17;VILLAVERDE;441210,826;4466913,961;40,35071212;-3,692274736;VIERNES;TARDE;14:30;16:30;https://goo.gl/maps/CD4BtEPPSh2enMZh6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE TERTULIA;INTERSECCION CON CALLE CIRCULO;CALLE;TERTULIA;NUMERO;s/n;17;VILLAVERDE;441157,828;4468197,145;40,36226806;-3,693017119;MIERCOLES;TARDE;19:00;21:00;https://goo.gl/maps/X2zWWRDXRE5pJCHcA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;PASEO ALBERTO PALACIOS, 1;INTERSECCION CON PLAZA AGATA;PASEO;ALBERTO PALACIOS;NUMERO;1;17;VILLAVERDE;439756,381;4466455,183;40,34647541;-3,709357091;MIERCOLES;MAÑANA;07:45;09:45;https://goo.gl/maps/CkpmWx6yEbieVXm68;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;PASEO ALBERTO PALACIOS, 76;NULL;PASEO;ALBERTO PALACIOS;NUMERO;76;17;VILLAVERDE;439229,76;4466149,51;40,34368355;-3,715528398;MIERCOLES;MAÑANA;10:00;12:00;https://goo.gl/maps/JwELtcu8kTTgEG5f7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA GAVIA, 14;NULL;AVENIDA;GAVIA;NUMERO;14;18;VILLA DE VALLECAS;448175,45;4469566,88;40,37507331;-3,610482743;JUEVES;MAÑANA;12:15;14:15;https://goo.gl/maps/hPFJGhVKBFgCrTZb6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA GRAN VIA DEL SUERESTE, 11;NULL;AVENIDA;GRAN VIA DEL SUERESTE;NUMERO;11;18;VILLA DE VALLECAS;450106,99;4468329,42;40,36404321;-3,587633913;JUEVES;MAÑANA;10:00;12:00;https://goo.gl/maps/41rbK3q9Cfm3mjTe8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA LAS SUERTES;FRENTE AL NUMERO 67;AVENIDA;LAS SUERTES;NUMERO;s/n;18;VILLA DE VALLECAS;449614,83;4468373,88;40,36441415;-3,593433734;JUEVES;MAÑANA;07:45;09:45;https://goo.gl/maps/UbXyZ9tzuuraHidV8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA VILLA DE VALLECAS, 13;NULL;AVENIDA;VILLA DE VALLECAS;NUMERO;13;18;VILLA DE VALLECAS;447453,54;4468963,83;40,36959542;-3,618936523;MARTES;MAÑANA;10:00;12:00;https://goo.gl/maps/xzg5FYy2TZQSNPFf8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE EMBALSE DE NAVACERRADA;FRENTE AL NUMERO 50;CALLE;EMBALSE DE NAVACERRADA;NUMERO;s/n;18;VILLA DE VALLECAS;448920,513;4468158,395;40,36243065;-3,601593679;JUEVES;MAÑANA;07:45;09:45;https://goo.gl/maps/dhwk9GYjj7EUaaxs6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE FUENTESPINA, 10;NULL;CALLE;FUENTESPINA;NUMERO;10;18;VILLA DE VALLECAS;448482,9443;4470052,826;40,37947013;-3,606899994;MARTES;MAÑANA;12:15;14:15;https://goo.gl/maps/Cn1wwYkX921sBAhSA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE PEÑARANDA DE BRACAMONTE, 53;NULL;CALLE;PEÑARANDA DE BRACAMONTE;NUMERO;53;18;VILLA DE VALLECAS;448130,3;4468637,39;40,366697;-3,61093895;MARTES;MAÑANA;07:45;09:45;https://goo.gl/maps/kLU1h5TgzjJwfCJy7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE PUENTELARRA, 13;NULL;CALLE;PUENTELARRA;NUMERO;13;18;VILLA DE VALLECAS;448281,146;4470386,886;40,38246707;-3,609304279;JUEVES;TARDE;14:30;16:30;https://goo.gl/maps/xKWjxmFbaFdgFNHg9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;PASEO FEDERICO GARCIA LORCA, 3;NULL;PASEO;FEDERICO GARCIA LORCA;NUMERO;3;18;VILLA DE VALLECAS;447286,42;4470053,98;40,37940569;-3,620995046;JUEVES;MAÑANA;10:00;12:00;https://www.google.com/maps;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;BULEVAR INDALECIO PRIETO, 9;NULL;BULEVAR;INDALECIO PRIETO;NUMERO;9;19;VICALVARO;447398,27;4472699,83;40,40324833;-3,619895988;JUEVES;MAÑANA;12:15;14:15;https://goo.gl/maps/uuGFVq3W6RbSh77F7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ABAD JUAN CATALAN, 52-56;NULL;CALLE;ABAD JUAN CATALAN;NUMERO;52-56;19;VICALVARO;449729,343;4473042,675;40,40648092;-3,592453479;SABADO;TARDE;19:00;21:00;https://goo.gl/maps/6XgFhdgQyw5Rxrv88;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CASALARREINA, 3;INTERSECCION CON PLAZA DE LA VICALVARADA;CALLE;CASALARREINA;NUMERO;3;19;VICALVARO;448194,602;4473379,148;40,409418;-3,610567255;MIERCOLES;TARDE;16:45;18:45;https://goo.gl/maps/g2CFqGiz9Wkfsxcj9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CORDEL DE PAVONES, 46;NULL;CALLE;CORDEL DE PAVONES;NUMERO;46;19;VICALVARO;447409,97;4472099,07;40,39783703;-3,619708485;JUEVES;MAÑANA;10:00;12:00;https://goo.gl/maps/85QxiiSEihpZ3AAy5;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE MINERVA;INTERSECCION CON CALLE CAMPO DE LA TORRE, 19;CALLE;MINERVA;NUMERO;s/n;19;VICALVARO;448630,3547;4471993,274;40,39696013;-3,605319994;DOMINGO;MAÑANA;12:15;14:15;https://goo.gl/maps/hkQxexZYNc3ddGgj9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE PERGAMINO;FRENTE AL NUMERO 30;CALLE;PERGAMINO;NUMERO;s/n;19;VICALVARO;447068,351;4471749,023;40,39466194;-3,623704718;JUEVES;MAÑANA;07:45;09:45;https://goo.gl/maps/JujuD4pn8Mk8CNdx6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE VILLARDONDIEGO, 39-41;NULL;CALLE;VILLARDONDIEGO;NUMERO;39-41;19;VICALVARO;448405,202;4472827,036;40,40445729;-3,60804054;MIERCOLES;TARDE;19:00;21:00;https://goo.gl/maps/jrH7JKZ3a36xz84i7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA FERMINA SEVILLANO, 26;NULL;AVENIDA;FERMINA SEVILLANO;NUMERO;26;20;SAN BLAS-CANILLEJAS;451740,967;4477286,895;40,44483484;-3,56906922;VIERNES;MAÑANA;07:45;09:45;https://goo.gl/maps/HKGQgCn1CrHT2wx68;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA HELLIN, 17;NULL;AVENIDA;HELLIN;NUMERO;17;20;SAN BLAS-CANILLEJAS;447762,0628;4475755,666;40,43080013;-3,615859994;MIERCOLES;MAÑANA;12:15;14:15;https://goo.gl/maps/CwpagervNwcr18SCA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA NIZA, 25;EN EL TRAMO DE VIA ENTRE LOS NUMEROS 13 Y 25;AVENIDA;NIZA;NUMERO;25;20;SAN BLAS-CANILLEJAS;448518,74;4475431,44;40,42792648;-3,606913356;JUEVES;TARDE;16:45;18:45;https://goo.gl/maps/qMUjh4BvzJ46ddg3A;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA SEGUNDA;FRENTE AL NUMERO 5 APROXIMADAMENTE;AVENIDA;SEGUNDA;NUMERO;s/n;20;SAN BLAS-CANILLEJAS;449598,466;4477580,644;40,44735399;-3,594355582;VIERNES;MAÑANA;10:00;12:00;https://goo.gl/maps/K6HKFrcMykaF8hTd9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ALBARRACIN, 35;EDIFICIO AYUNTAMIENTO DE MADRID;CALLE;ALBARRACIN, ;NUMERO;35;20;SAN BLAS-CANILLEJAS;446527,99;4475878,75;40,43183053;-3,630418644;JUEVES;MAÑANA;07:45;09:45;https://goo.gl/maps/VohQkC9y1xD1a343A;http://run.gob.es/PuntoMOVILResiduos
